,Short-term MA (MA1),Short-term EMA (EMA1),Medium-term EMA (EMA2),Long-term EMA (EMA3)
273,8913.279999999986,8913.28,8851.177858275989,8796.753986757914
274,8915.959999999983,8915.96,8894.365952758662,8856.356993378957
275,8701.699999999983,8701.7,8765.92198425289,8779.02849668948
276,8642.34999999998,8642.35,8683.54066141763,8710.689248344741
277,8736.029999999982,8736.03,8718.533553805877,8723.359624172372
278,8682.359999999984,8682.36,8694.417851268627,8702.859812086186
279,8404.519999999982,8404.52,8501.152617089543,8553.689906043093
280,8438.999999999982,8439.0,8459.717539029849,8496.344953021548
281,8340.57999999998,8340.58,8380.292513009948,8418.462476510773
282,8614.99999999998,8615.0,8536.764171003315,8516.731238255386
283,8907.569999999978,8907.57,8783.968057001104,8712.150619127693
284,9374.209999999977,9374.21,9177.462685667035,9043.180309563846
285,9301.529999999977,9301.53,9260.174228555677,9172.355154781922
286,9513.209999999975,9513.21,9428.86474285189,9342.78257739096
287,9352.889999999978,9352.89,9378.214914283963,9347.83628869548
288,9384.609999999979,9384.61,9382.478304761322,9366.22314434774
289,9331.50999999998,9331.51,9348.49943492044,9348.866572173869
290,9292.239999999978,9292.24,9310.99314497348,9320.553286086935
291,9197.01999999998,9197.02,9235.011048324493,9258.786643043468
292,9612.039999999983,9612.04,9486.363682774832,9435.413321521733
293,9771.999999999982,9772.0,9676.787894258277,9603.706660760867
294,9813.729999999981,9813.73,9768.082631419426,9708.718330380434
295,9895.049999999981,9895.05,9852.727543806475,9801.884165190217
296,10151.749999999982,10151.75,10052.075847935492,9976.81708259511
297,9851.82999999998,9851.83,9918.578615978497,9914.323541297555
298,10223.079999999982,10223.08,10121.579538659498,10068.701770648779
299,10326.45999999998,10326.46,10258.166512886499,10197.580885324389
300,10229.62999999998,10229.63,10239.142170962166,10213.605442662194
301,10344.35999999998,10344.36,10309.287390320722,10278.982721331096
302,9904.71999999998,9904.72,10039.575796773574,10091.851360665547
303,9917.26999999998,9917.27,9958.038598924524,10004.560680332774
304,9705.999999999982,9706.0,9790.012866308176,9855.280340166388
305,10164.709999999981,10164.71,10039.810955436058,10009.995170083193
306,9593.789999999983,9593.79,9742.463651812019,9801.892585041598
307,9596.419999999984,9596.42,9645.101217270674,9699.156292520798
308,9677.049999999983,9677.05,9666.40040575689,9688.103146260399
309,9650.859999999982,9650.86,9656.040135252297,9669.4815731302
310,9936.39999999998,9936.4,9842.946711750765,9802.940786565101
311,9656.129999999977,9656.13,9718.402237250253,9729.53539328255
312,9315.83999999998,9315.84,9450.02741241675,9522.687696641275
313,8785.249999999982,8785.25,9006.842470805583,9153.968848320637
314,8823.209999999981,8823.21,8884.42082360186,8988.589424160318
315,8692.909999999982,8692.91,8756.74694120062,8840.74971208016
316,8523.609999999982,8523.61,8601.322313733539,8682.17985604008
317,8531.879999999983,8531.88,8555.02743791118,8607.02992802004
318,8915.239999999982,8915.24,8795.169145970392,8761.13496401002
319,8760.069999999983,8760.07,8771.769715323464,8760.60248200501
320,8750.869999999984,8750.87,8757.83657177449,8755.736241002505
321,9054.679999999984,9054.68,8955.732190591496,8905.208120501253
322,9131.879999999983,9131.88,9073.1640635305,9018.544060250626
323,8886.659999999983,8886.66,8948.828021176834,8952.602030125312
324,8033.309999999983,8033.31,8338.482673725612,8492.956015062657
325,7929.869999999982,7929.87,8066.074224575204,8211.413007531328
