,Short-term MA (MA10),Short-term EMA (EMA10),Medium-term EMA (EMA20),Long-term EMA (EMA50)
368,9627.163000000006,9626.849475691908,9624.65885770126,9621.03509952296
369,9627.563000000006,9627.485934657016,9625.20087125352,9621.400389873961
370,9626.989000000007,9626.98303744665,9625.15507399128,9621.530570709858
371,9625.871000000008,9625.829757910895,9624.725066944491,9621.495646356274
372,9625.647000000008,9625.358892836188,9624.583631997397,9621.564052404141
373,9625.84000000001,9624.700912320517,9624.312809902407,9621.570952312053
374,9625.80000000001,9624.702564625877,9624.350637530748,9621.694052258965
375,9625.930000000011,9625.302098330263,9624.698195861152,9621.941344399776
376,9626.478000000012,9626.256262270215,9625.255510541043,9622.27893883218
377,9626.787000000011,9627.287850948358,9625.891176203802,9622.65741192163
378,9626.92400000001,9628.391878048657,9626.602492755821,9623.077121367223
379,9627.493000000011,9629.782445676174,9627.501302969551,9623.58546967596
380,9628.466000000011,9630.631091916868,9628.163083639118,9624.011529790983
381,9629.70300000001,9631.063620659257,9628.624694721106,9624.36441105707
382,9630.80700000001,9631.648416903028,9629.163295223856,9624.75325776848
383,9631.353000000008,9630.83961382975,9628.976314726346,9624.849208464662
384,9631.882000000009,9630.686956769796,9629.07380856193,9625.051200330912
385,9632.73700000001,9631.752964629832,9629.785826794128,9625.502133739925
386,9633.31600000001,9632.586971060771,9630.410033766117,9625.92714818335
387,9634.12300000001,9633.934794504268,9631.32336388363,9626.47902482534
388,9634.47400000001,9634.468468230765,9631.851614942332,9626.886514118929
389,9633.891000000009,9633.694201279717,9631.69527066211,9627.016846920413
390,9633.71200000001,9633.506164683406,9631.78714964667,9627.238147076803
391,9633.490000000009,9633.01231655915,9631.692183013654,9627.377435448274
392,9633.15700000001,9632.637349912033,9631.621498917115,9627.517536039746
393,9633.74800000001,9632.723286291663,9631.763260925009,9627.736848383222
394,9634.149000000009,9632.957234238635,9631.977236075008,9627.98285436272
395,9633.747000000008,9632.879555286156,9632.02988025834,9628.161173822977
396,9632.97400000001,9632.103272506854,9631.704177376594,9628.178774851756
397,9631.90500000001,9631.595404778336,9631.476160483586,9628.223136627672
398,9630.81800000001,9630.578058455003,9630.95462138991,9628.135954788946
399,9630.312000000009,9629.591138735912,9630.401800305157,9628.018858509564
400,9629.505000000008,9628.681840783927,9629.848295514188,9627.884393455466
401,9628.88400000001,9627.936051550487,9629.346553084266,9627.754809384956
402,9629.389000000008,9629.402223995854,9629.980214695288,9628.078150225594
403,9629.614000000009,9630.485455996608,9630.492575200498,9628.363712989172
404,9629.75900000001,9631.38991854268,9630.965663276642,9628.641998779887
405,9629.56700000001,9631.248115171284,9630.931790583629,9628.71917530514
406,9630.05600000001,9631.657548776504,9631.176381956617,9628.906658642418
407,9630.69000000001,9632.383448998959,9631.602440817891,9629.171103423101
408,9631.78800000001,9633.219185544602,9632.114589311424,9629.477334685402
409,9632.13300000001,9632.379333627401,9631.77986651986,9629.442929401032
